Date,Store ID,Units Sold
20210817,8121,10
20210818,8121,54
20210819,8121,18
20210820,8121,33
20210821,8121,18
20210822,8121,24
20210823,8121,22
20210824,8121,32
20210825,8121,59
20210826,8121,26
20210827,8121,27
20210828,8121,20
20210829,8121,19
20210830,8121,86
20210831,8121,142
20210901,8121,31
20210902,8121,40
20210903,8121,55
20210904,8121,45
20210905,8121,54
20210906,8121,21
20210907,8121,33
20210908,8121,21
20210909,8121,20
20210910,8121,12
20210911,8121,11
20210912,8121,70
20210914,8121,34
20210915,8121,38
20210916,8121,18
20210917,8121,1
20210918,8121,38
20210919,8121,59
20210920,8121,36
20210921,8121,14
20210922,8121,10
20210923,8121,17
20210924,8121,58
20210925,8121,23
20210926,8121,45
20210927,8121,25
20210928,8121,31
20210929,8121,28
20210930,8121,22
20211001,8121,52
20211002,8121,29
20211003,8121,35
20211004,8121,28
20211005,8121,19
20211006,8121,24
20211007,8121,28
20211008,8121,32
20211009,8121,17
20211010,8121,12
20211011,8121,20
20211012,8121,36
20211013,8121,22
20211014,8121,39
20211015,8121,19
20211016,8121,20
20211017,8121,22
20211018,8121,29
20211019,8121,34
20211020,8121,216
20211021,8121,38
20211022,8121,22
20211023,8121,14
20211024,8121,32
20211025,8121,47
20211026,8121,31
20211027,8121,16
20211028,8121,16
20211029,8121,22
20211030,8121,61
20211031,8121,8
20211101,8121,28
20211102,8121,42
20211103,8121,22
20211104,8121,22
20211105,8121,31
20211106,8121,103
20211107,8121,39
20211108,8121,50
20211109,8121,24
20211110,8121,13
20211111,8121,37
20211112,8121,57
20211113,8121,54
20211114,8121,20
20211115,8121,19
20211116,8121,25
20211117,8121,49
20211118,8121,16
20211119,8121,36
20211120,8121,27
20211121,8121,16
20211122,8121,29
20211123,8121,16
20211124,8121,54
20211125,8121,19
20211126,8121,34
20211127,8121,24
20211128,8121,15
20211129,8121,32
20211130,8121,66
20211201,8121,29
20211202,8121,32
20211203,8121,43
20211204,8121,36
20211205,8121,53
20211206,8121,13
20211207,8121,18
20211208,8121,23
20211209,8121,15
20211210,8121,21
20211211,8121,10
20211212,8121,65
20211213,8121,17
20211214,8121,25
20211215,8121,52
20211216,8121,37
20211217,8121,41
20211218,8121,39
20211219,8121,22
20211220,8121,25
20211221,8121,41
20211222,8121,46
20211223,8121,65
20211224,8121,15
20211225,8121,37
20211226,8121,43
20211227,8121,16
20211228,8121,7
20211229,8121,11
20211230,8121,64
20211231,8121,26
20220101,8121,21
20220102,8121,57
20220103,8121,49
20220104,8121,29
20220105,8121,36
20220106,8121,29
20220107,8121,38
20220108,8121,28
20220109,8121,28
20220110,8121,46
20220111,8121,17
20220112,8121,26
20220113,8121,37
20220114,8121,26
20220115,8121,13
20220116,8121,11
20220117,8121,68
20220118,8121,33
20220119,8121,28
20220120,8121,41
20220121,8121,43
20220122,8121,17
20220123,8121,43
20220124,8121,35
20220125,8121,28
20220126,8121,13
20220127,8121,39
20220128,8121,49
20220129,8121,12
20220130,8121,27
20220131,8121,21
20220201,8121,18
20220202,8121,17
20220203,8121,8
20220204,8121,73
20220205,8121,31
20220206,8121,27
20220207,8121,21
20220208,8121,17
20220209,8121,23
20220210,8121,42
20220211,8121,29
20220212,8121,27
20220213,8121,29
20220214,8121,44
20220215,8121,42
20220216,8121,13
20220217,8121,23
20220218,8121,33
20220219,8121,12
20220220,8121,31
20220221,8121,17
20220222,8121,73
20220223,8121,29
20220224,8121,39
20220225,8121,23
20220226,8121,21
20220227,8121,29
20220228,8121,54
20220301,8121,36
20220302,8121,53
20220303,8121,60
20220304,8121,70
20220305,8121,29
20220306,8121,20
20220307,8121,43
20220308,8121,31
20220309,8121,20
20220310,8121,9
20220311,8121,14
20220312,8121,151
20220313,8121,29
20220314,8121,32
20220315,8121,22
20220316,8121,23
20220317,8121,33
20220318,8121,41
20220319,8121,18
20220320,8121,21
20220321,8121,17
20220322,8121,28
20220323,8121,45
20220324,8121,32
20220325,8121,24
20220326,8121,48
20220327,8121,28
20220328,8121,11
20220329,8121,14
20220330,8121,70
20220331,8121,42
20220401,8121,18
20220402,8121,33
20220403,8121,15
20220404,8121,35
20220405,8121,26
20220406,8121,28
20220407,8121,21
20220408,8121,25
20220409,8121,17
20220410,8121,42
20220411,8121,23
20220412,8121,23
20220413,8121,37
20220414,8121,15
20220415,8121,14
20220416,8121,19
20220417,8121,62
20220418,8121,25
20220419,8121,31
20220420,8121,29
20220421,8121,19
20220422,8121,25
20220423,8121,31
20220424,8121,160
20220425,8121,92
20220426,8121,62
20220427,8121,75
20220428,8121,36
20220429,8121,26
20220430,8121,25
20220501,8121,20
20220502,8121,13
20220503,8121,17
20220504,8121,33
20220505,8121,58
20220506,8121,17
20220507,8121,32
20220508,8121,22
20220509,8121,11
20220510,8121,27
20220511,8121,51
20220512,8121,148
20220513,8121,59
20220514,8121,58
20220515,8121,59
20220516,8121,36
20220517,8121,15
20220518,8121,37
20220519,8121,44
20220520,8121,20
20220521,8121,11
20220522,8121,22
20220523,8121,85
20220524,8121,26
20220525,8121,36
20220526,8121,23
20220527,8121,20
20220528,8121,40
20220529,8121,39
20220530,8121,22
20220531,8121,18
20220601,8121,11
20220602,8121,22
20220603,8121,49
20220604,8121,14
20220605,8121,30
20220606,8121,33
20220607,8121,10
20220608,8121,15
20220609,8121,19
20220610,8121,60
20220611,8121,10
20220612,8121,143
20220613,8121,21
20220614,8121,11
20220615,8121,38
20220616,8121,30
20220617,8121,32
20220618,8121,17
20220619,8121,8
20220620,8121,21
20220621,8121,52
20220622,8121,19
20220623,8121,34
20220624,8121,32
20220625,8121,22
20220626,8121,12
20220627,8121,15
20220628,8121,56
20220629,8121,24
20220630,8121,28
20220701,8121,18
20220702,8121,11
20220703,8121,41
20220704,8121,38
20220705,8121,31
20220706,8121,22
20220707,8121,10
20220708,8121,16
20220709,8121,49
20220710,8121,19
20220711,8121,22
20220712,8121,13
20220713,8121,14
20220714,8121,17
20220715,8121,11
20220716,8121,52
20220717,8121,14
20220718,8121,15
20220719,8121,20
20220720,8121,23
20220721,8121,29
20220722,8121,29
20220723,8121,23
20220724,8121,19
20220725,8121,12
20220726,8121,19
20220727,8121,56
20220728,8121,17
20220729,8121,47
20220730,8121,33
20220731,8121,27
20220801,8121,15
20220802,8121,18
20220803,8121,86
20220804,8121,24
20220805,8121,215
20220806,8121,23
20220807,8121,22
20220808,8121,38
20220809,8121,41
20220810,8121,25
20220811,8121,27
20220812,8121,21
20220813,8121,20
20220814,8121,28
20220815,8121,24
20220816,8121,40
20220817,8121,44
20220818,8121,24
20220819,8121,11
20220820,8121,16
20220821,8121,55
20220822,8121,24
20220823,8121,124
20220824,8121,30
20220825,8121,7
20220826,8121,45
20220827,8121,24
20220828,8121,36
20220829,8121,14
20220830,8121,28
20220831,8121,23
20220901,8121,67
20220902,8121,12
20220903,8121,23
20220904,8121,39
20220905,8121,10
20220906,8121,26
20220907,8121,15
20220908,8121,328
20220909,8121,30
20220910,8121,31
20220911,8121,31
20220912,8121,22
20220913,8121,29
20220914,8121,41
20220915,8121,48
20220916,8121,15
20220917,8121,25
20220918,8121,20
20220919,8121,55
20220920,8121,10
20220921,8121,33
20220922,8121,33
20220923,8121,32
20220924,8121,15
20220925,8121,14
20220926,8121,114
20220927,8121,25
20220928,8121,16
20220929,8121,46
20220930,8121,27
20221001,8121,26
20221002,8121,52
20221003,8121,36
20221004,8121,13
20221005,8121,21
20221006,8121,20
20221007,8121,114
20221008,8121,17
20221009,8121,27
20221010,8121,36
20221011,8121,24
20221012,8121,27
20221013,8121,34
20221014,8121,136
20221015,8121,14
20221016,8121,28
20221017,8121,37
20221018,8121,23
20221019,8121,33
20221020,8121,29
20221021,8121,21
20221022,8121,11
20221023,8121,21
20221024,8121,10
20221025,8121,71
20221026,8121,4
20221027,8121,29
20221028,8121,18
20221029,8121,24
20221030,8121,22
20221031,8121,30
20221101,8121,99
20221102,8121,20
20221103,8121,21
20221104,8121,29
20221105,8121,28
20221106,8121,22
20221107,8121,29
20221108,8121,26
20221109,8121,26
20221110,8121,8
20221111,8121,18
20221112,8121,77
20221113,8121,7
20221114,8121,22
20221115,8121,49
20221116,8121,17
20221117,8121,5
20221118,8121,16
20221119,8121,66
20221120,8121,27
20221121,8121,31
20221122,8121,26
20221123,8121,26
20221124,8121,32
20221125,8121,40
20221126,8121,28
20221127,8121,21
20221128,8121,25
20221129,8121,11
20221130,8121,46
20221201,8121,18
20221202,8121,32
20221203,8121,42
20221204,8121,44
20221205,8121,20
20221206,8121,30
20221207,8121,65
20221208,8121,23
20221209,8121,32
20221210,8121,20
20221211,8121,21
20221212,8121,20
20221213,8121,69
20221214,8121,53
20221215,8121,13
20221216,8121,11
20221217,8121,14
20221218,8121,48
20221219,8121,27
20221220,8121,38
20221221,8121,42
20221222,8121,32
20221223,8121,14
20221224,8121,15
20221225,8121,82
20221226,8121,15
20221227,8121,80
20221228,8121,25
20221229,8121,32
20221230,8121,35
20221231,8121,52
20230101,8121,34
20230102,8121,11
20230103,8121,28
20230104,8121,23
20230105,8121,23
20230106,8121,14
20230107,8121,28
20230108,8121,38
20230109,8121,12
20230110,8121,15
20230111,8121,15
20230112,8121,42
20230113,8121,29
20230114,8121,57
20230115,8121,38
20230116,8121,25
20230117,8121,36
20230118,8121,52
20230119,8121,33
20230120,8121,3
20230121,8121,9
20230122,8121,3
20230123,8121,50
20230124,8121,22
20230125,8121,22
20230126,8121,40
20230127,8121,20
20230128,8121,19
20230129,8121,17
20230130,8121,55
20230131,8121,31
20230201,8121,31
20230202,8121,56
20230203,8121,49
20230204,8121,24
20230205,8121,50
20230206,8121,154
20230207,8121,51
20230208,8121,71
20230209,8121,51
20230210,8121,41
20230211,8121,7
20230212,8121,17
20230213,8121,31
20230214,8121,16
20230215,8121,15
20230216,8121,18
20230217,8121,54
20230218,8121,23
20230219,8121,34
20230220,8121,38
20230221,8121,32
20230222,8121,11
20230223,8121,45
20230224,8121,157
20230225,8121,64
20230226,8121,72
20230227,8121,57
20230228,8121,32
20230301,8121,20
20230302,8121,34
20230303,8121,34
20230304,8121,38
20230305,8121,21
20230306,8121,27
20230307,8121,56
20230308,8121,14
20230309,8121,29
20230310,8121,29
20230311,8121,27
20230312,8121,33
20230313,8121,115
20230314,8121,51
20230315,8121,15
20230316,8121,16
20230317,8121,23
20230318,8121,49
20230319,8121,10
20230320,8121,17
20230321,8121,28
20230322,8121,30
20230323,8121,20
20230324,8121,45
20230325,8121,77
20230326,8121,89
20230327,8121,28
20230328,8121,11
20230329,8121,1
20230330,8121,58
20230331,8121,95
20230401,8121,39
20230402,8121,13
20230403,8121,13
20230404,8121,14
20230405,8121,31
20230406,8121,4
20230407,8121,20
20230408,8121,31
20230409,8121,17
20230410,8121,21
20230411,8121,19
20230412,8121,63
20230413,8121,89
20230414,8121,25
20230415,8121,4
20230416,8121,3
20230417,8121,72
20230418,8121,106
20230419,8121,43
20230420,8121,19
20230421,8121,20
20230422,8121,19
20230423,8121,74
20230424,8121,16
20230425,8121,26
20230426,8121,24
20230427,8121,28
20230428,8121,19
20230429,8121,4
20230430,8121,58
20230501,8121,35
20230502,8121,28
20230503,8121,18
20230504,8121,19
20230505,8121,22
20230506,8121,38
20230507,8121,44
20230508,8121,63
20230509,8121,36
20230510,8121,68
20230511,8121,56
20230512,8121,25
20230513,8121,39
20230514,8121,34
20230515,8121,15
20230516,8121,29
20230517,8121,8
20230518,8121,37
20230519,8121,22
20230520,8121,27
20230521,8121,25
20230522,8121,11
20230523,8121,23
20230524,8121,45
20230525,8121,50
20230526,8121,44
20230527,8121,38
20230528,8121,79
20230529,8121,49
20230530,8121,29
20230531,8121,24
20230601,8121,32
20230602,8121,4
20230603,8121,11
20230604,8121,21
20230605,8121,47
20230606,8121,24
20230607,8121,28
20230608,8121,13
20230609,8121,28
20230610,8121,22
20230611,8121,49
20230612,8121,34
20230613,8121,24
20230614,8121,58
20230615,8121,60
20230616,8121,40
20230617,8121,12
20230618,8121,24
20230619,8121,49
20230620,8121,12
20230621,8121,11
20230622,8121,8
20230623,8121,43
20230624,8121,23
20230625,8121,30
20230626,8121,17
20230627,8121,5
20230628,8121,42
20230629,8121,68
20230630,8121,128
20230701,8121,28
20230702,8121,33
20230703,8121,53
20230704,8121,39
20230705,8121,19
20230706,8121,38
20230707,8121,38
20230708,8121,8
20230709,8121,19
20230710,8121,5
20230711,8121,77
20230712,8121,34
20230713,8121,36
20230714,8121,10
20230715,8121,12
20230716,8121,40
20230717,8121,48
20230718,8121,24
20230719,8121,34
20230720,8121,40
20230721,8121,46
20230722,8121,41
20230723,8121,12
20230724,8121,22
20230725,8121,37
20230726,8121,20
20230727,8121,14
20230728,8121,14
20230729,8121,73
20230730,8121,20
20230731,8121,25
20230801,8121,21
20230802,8121,7
20230803,8121,34
20230804,8121,41
20230805,8121,40
20230806,8121,10
20230807,8121,13
20230808,8121,12
20230809,8121,48
20230810,8121,18
20230811,8121,28
20230812,8121,58
20230813,8121,7
20230814,8121,14
20230815,8121,16
20230816,8121,70
20230817,8121,21
20230818,8121,71
20230819,8121,13
20230820,8121,14
20230821,8121,39
20230822,8121,22
20230823,8121,38
20230824,8121,21
20230825,8121,9
20230826,8121,22
20230827,8121,33
20230828,8121,14
20230829,8121,23
20230830,8121,38
20230831,8121,19
20230901,8121,26
20230902,8121,18
20230903,8121,90
20230904,8121,17
20230905,8121,71
20230906,8121,13
20230907,8121,12
20230908,8121,38
20230909,8121,39
20230910,8121,22
20230911,8121,10
20230912,8121,17
20230913,8121,15
20230914,8121,30
20230915,8121,18
20230916,8121,26
20230917,8121,58
20230918,8121,23
20230919,8121,18
20230920,8121,14
20230921,8121,75
20230922,8121,29
20230923,8121,30
20230924,8121,13
20230925,8121,11
20230926,8121,42
20230927,8121,52
20230928,8121,173
20230929,8121,56
20230930,8121,47
20231001,8121,36
20231002,8121,33
20231003,8121,8
20231004,8121,23
20231005,8121,42
20231006,8121,24
20231007,8121,16
20231008,8121,23
20231009,8121,78
20231010,8121,23
20231011,8121,55
20231012,8121,22
20231013,8121,10
20231014,8121,45
20231015,8121,26
20231016,8121,209
20231017,8121,17
20231018,8121,10
20231019,8121,22
20231020,8121,28
20231021,8121,6
20231022,8121,25
20231023,8121,41
20231024,8121,24
20231025,8121,21
20231026,8121,23
20231027,8121,70
20231028,8121,27
20231029,8121,55
20231030,8121,45
20231031,8121,25
20231101,8121,54
20231102,8121,14
20231103,8121,112
20231104,8121,13
20231105,8121,18
20231106,8121,23
20231107,8121,40
20231108,8121,22
20231109,8121,15
20231110,8121,49
20231111,8121,17
20231112,8121,15
20231113,8121,12
20231114,8121,67
20231115,8121,9
20231116,8121,38
20231117,8121,31
20231118,8121,29
20231119,8121,41
20231120,8121,52
20231121,8121,193
20231122,8121,2
20231123,8121,10
20231124,8121,13
20231125,8121,30
20231126,8121,14
20231127,8121,38
20231128,8121,49
20231129,8121,13
20231130,8121,12
20231201,8121,7
20231202,8121,76
20231203,8121,18
20231204,8121,31
20231205,8121,18
20231206,8121,17
20231207,8121,35
20231208,8121,38
20231209,8121,42
20231210,8121,10
20231211,8121,3
20231212,8121,12
20231213,8121,35
20231214,8121,27
20231215,8121,16
20231216,8121,60
20231217,8121,33
20231218,8121,20
20231219,8121,20
20231220,8121,87
20231221,8121,34
20231222,8121,39
20231223,8121,13
20231224,8121,13
20231225,8121,50
20231226,8121,31
20231227,8121,30
20231228,8121,32
20231229,8121,20
20231230,8121,31
20231231,8121,31
20240101,8121,8
20240102,8121,23
20240103,8121,38
20240104,8121,13
20240105,8121,21
20240106,8121,23
20240107,8121,76
20240108,8121,23
20240109,8121,25
20240110,8121,8
20240111,8121,14
20240112,8121,38
20240113,8121,43
20240114,8121,36
20240115,8121,26
20240116,8121,54
20240117,8121,63
20240118,8121,31
20240119,8121,18
20240120,8121,20
20240121,8121,40
20240122,8121,6
20240123,8121,10
20240124,8121,11
20240125,8121,72
20240126,8121,22
20240127,8121,29
20240128,8121,23
20240129,8121,13
20240130,8121,139
20240131,8121,99
20240201,8121,72
20240202,8121,20
20240203,8121,18
20240204,8121,21
20240205,8121,45
20240206,8121,10
20240207,8121,22
20240208,8121,29
20240209,8121,21
20240210,8121,39
20240211,8121,41
20240212,8121,67
20240213,8121,24
20240214,8121,50
20240215,8121,8
20240216,8121,9
20240217,8121,80
20240218,8121,109
20240219,8121,27
20240220,8121,15
20240221,8121,23
20240222,8121,21
20240223,8121,38
20240224,8121,15
20240225,8121,28
20240226,8121,36
20240227,8121,14
20240228,8121,63
20240229,8121,34
20240301,8121,57
20240302,8121,28
20240303,8121,161
20240304,8121,16
20240305,8121,8
20240306,8121,61
20240307,8121,70
20240308,8121,23
20240309,8121,25
20240310,8121,46
20240311,8121,47
20190725,8218,49
20190726,8218,46
20190727,8218,18
20190728,8218,18
20190729,8218,17
20190730,8218,3
20190731,8218,31
20190801,8218,30
20190802,8218,10
20190803,8218,14
20190804,8218,31
20190805,8218,30
20190806,8218,24
20190807,8218,99
20190808,8218,103
20190809,8218,12
20190810,8218,17
20190811,8218,23
20190812,8218,7
20190813,8218,35
20190814,8218,6
20190815,8218,39
20190816,8218,9
20190817,8218,40
20190818,8218,23
20190819,8218,34
20190820,8218,70
20190821,8218,47
20190822,8218,17
20190823,8218,24
20190824,8218,10
20190825,8218,15
20190826,8218,34
20190827,8218,14
20190828,8218,28
20190829,8218,16
20190830,8218,34
20190831,8218,11
20190901,8218,19
20190902,8218,42
20190903,8218,17
20190904,8218,5
20190905,8218,24
20190906,8218,15
20190907,8218,4
20190908,8218,37
20190909,8218,10
20190910,8218,37
20190911,8218,14
20190912,8218,26
20190913,8218,13
20190914,8218,25
20190915,8218,25
20190916,8218,3
20190917,8218,15
20190918,8218,44
20190919,8218,24
20190920,8218,12
20190921,8218,326
20190922,8218,18
20190923,8218,31
20190924,8218,16
20190925,8218,23
20190926,8218,3
20190927,8218,20
20190928,8218,31
20190929,8218,12
20190930,8218,7
20191001,8218,25
20191002,8218,17
20191003,8218,16
20191004,8218,163
20191005,8218,29
20191006,8218,18
20191007,8218,19
20191008,8218,20
20191009,8218,14
20191010,8218,16
20191011,8218,14
20191012,8218,36
20191013,8218,15
20191014,8218,38
20191015,8218,21
20191016,8218,9
20191017,8218,269
20191018,8218,7
20191019,8218,33
20191020,8218,14
20191021,8218,19
20191022,8218,15
20191023,8218,22
20191024,8218,38
20191025,8218,46
20191026,8218,4
20191027,8218,34
20191028,8218,14
20191029,8218,1
20191030,8218,153
20191031,8218,10
20191101,8218,16
20191102,8218,10
20191103,8218,37
20191104,8218,11
20191105,8218,7
20191106,8218,21
20191107,8218,24
20191108,8218,25
20191109,8218,37
20191110,8218,5
20191111,8218,10
20191112,8218,53
20191113,8218,15
20191114,8218,38
20191115,8218,14
20191116,8218,25
20191117,8218,24
20191118,8218,7
20191119,8218,52
20191120,8218,35
20191121,8218,14
20191122,8218,31
20191123,8218,21
20191124,8218,3
20191125,8218,55
20191126,8218,21
20191127,8218,27
20191128,8218,17
20191129,8218,34
20191130,8218,136
20191201,8218,5
20191202,8218,19
20191203,8218,23
20191204,8218,16
20191205,8218,35
20191206,8218,10
20191207,8218,9
20191208,8218,55
20191209,8218,9
20191210,8218,28
20191211,8218,12
20191212,8218,37
20191213,8218,101
20191214,8218,16
20191215,8218,35
20191216,8218,23
20191217,8218,9
20191218,8218,36
20191219,8218,30
20191220,8218,8
20191221,8218,40
20191222,8218,17
20191223,8218,38
20191224,8218,8
20191225,8218,23
20191226,8218,31
20191227,8218,22
20191228,8218,23
